Geolocation,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December
..REGION IX (ZAMBOANGA PENINSULA),Ampalaya [Bitter gourd],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),Ampalaya [Bitter gourd] Native Variety,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),Chayote,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),Cucumber,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),"Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),"Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),Jackfruit Green [Vegetable],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),Okra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),"Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),Squash,12.11,10.07,9.4,12.58,10.23,11.69,7.95,8.01,8.7,8.45,9.78,9.06,8.75,15.07,13.75,13.54,10.86,12.8,14.31,14.1,14.78,15.37,10.63,11.43,9.02,8.03,11.75,12.91,10.26,15.17,13.85,13.71,14.91,19.42,18.47,13.23,20.55,21.48,14.67,13.49,11.88,12.41,12.11,13.08,11.08,13.72,16.69,18.19,17.26,18.2,14.32,14.73,15.11,11.71,12.63,12.26,14.48,14.18,15.92,11.82,8.91,11.35,9.42,21.42,23.84,16.35,14.55,14.77,12.85,12.77,11.43,12.94,12.01,12.73,12.5,11.68,10.28,10.69,12.27,13.6,12.85,12.95,15.18,14.84,14.85,15.36,14.21,13.98,14.68,12.72,13.23,14.34,14.91,15.26,14.93,16.76,17.87,15.17,14.6,16.33,15.85,16,15.82,15.68,16.18,15.9,15.33,15.38,15.78,15.24,16.14,15.31,22.44,27.5,26.35,..,14.42,15.69,16.62,16.56,16.16,16,18.09,19,19,19,13.36,9.85,9.2,9.85,11.74,16.58,30.16,30.98,14.8,10.57,9.75,9.49,13.17,14.6,15.8,15.32,9.71,10.55,10.55,13.45,20.89,17.78,11.51,14.27,14.66,15.86,21.92,16.29,13.88,19.2
..REGION IX (ZAMBOANGA PENINSULA),Tomato,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),"Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),Upo [Bottle gourd],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),Ampalaya [Bitter gourd],30.76,29.91,26.59,26.6,25.38,28.14,26.08,23.15,22.45,24.92,26.85,40.83,37.53,39.05,33.67,34.47,32.68,40.91,36.66,30.86,28.54,36.29,33.52,37.28,30.63,29.91,31.48,33.43,32.42,28.57,29.29,35.14,34.9,42.49,40.18,39.68,36.05,36.2,36.4,41.35,41.17,40.17,36.71,36.72,26.08,34.58,38.85,38.48,51.36,63.37,39.38,41.72,28.82,31.68,34.52,32.6,36.92,42.54,45.38,44.04,48.74,42.3,43.2,39.77,47.52,40.51,46.3,31.51,37.95,38.28,50.36,49.35,54.77,49.77,62.85,61.38,61.23,58.54,49.69,37.11,43.32,53.98,52.23,51.77,53,61.42,52.43,53.83,48.64,48,44.77,45.69,45.92,51.08,53.23,47.92,..,63.1,62.92,63.23,66,66.6,65,63.93,60.83,..,66.15,62,63,65.42,65,65,65,60.7,62.23,44.14,28,48.63,71.85,73.57,55.59,..,42.23,55.15,53.85,40.54,41.57,43.63,38.08,40,49.69,60.69,55.38,53.92,44.07,42.46,36.77,46.52,43.68,48.38,48.23,42.31,65.92,59.77,51.87,31.77,48.57,50.5,43.31,56.38,42.77,59.21,..,51.57,61.93,53.31
..REGION X (NORTHERN MINDANAO),Ampalaya [Bitter gourd] Native Variety,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),Chayote,7.87,8.65,8.33,10.61,11.31,9.57,7.39,6.77,6.35,6.77,7.79,8.85,10.77,12.2,10.03,8.46,8.48,11.29,11.47,10.22,9.72,8.81,9.03,10.07,9.77,9.27,8.26,8.16,8.56,7.87,8.19,9.07,10.08,9.04,8.77,11.2,11.62,10.15,9.2,7.73,8.22,8.05,8.92,8.06,8.33,11.57,12.51,10.9,13.07,16.9,8.79,8.83,8.59,7.47,7.71,7.58,7.66,8.16,7.6,8.47,14.06,12.12,7.27,12.32,24.53,15.67,11.37,11.16,7.5,8.36,8.53,8.36,9.29,9.1,16.76,24.22,25.48,22.26,12.13,8.38,10.56,13.82,9.38,10.84,11.45,15.65,7.84,8.21,7.58,8.53,7.63,8.2,12.43,11.24,12.97,14.75,..,13.69,13.68,13.02,15.06,10.77,9.1,7.56,9.03,6.63,7.43,7.31,8.42,11.47,12.02,11.54,14.1,12.42,10.42,8.68,9.82,8.56,8.83,8.36,8.6,..,11.46,12.51,22.52,16.21,7.35,8.37,6.7,8.98,8.73,8.95,10.69,9.48,8.35,9.29,8.57,7.62,8.02,9.48,10.53,9.88,8.73,15.27,17.18,14.81,14.69,9.36,8.95,10.05,9.45,9.77,7.09,12.4,15.42,11.65
..REGION X (NORTHERN MINDANAO),Cucumber,18.95,12.76,13.41,21.54,20.13,18.68,13.3,13.47,13.15,12.89,12.72,13.67,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),"Eggplant long, purple",19.38,24.4,16,24.76,16.09,14.08,14.51,14.3,13.83,14.52,14.96,20.22,24.58,36.91,28.47,22.93,28.8,27.78,27.75,27.58,22.77,23.2,23.18,27.85,29,27.34,18.37,19.88,16.74,16.2,15.88,20.33,19.28,15.51,21.28,22.45,18.46,18.92,17.77,18.25,14.1,13.87,14.29,14.43,14.43,26.4,22.06,20.35,39.89,62.65,26.83,37.34,23.57,19.78,22.09,27.65,24.77,25.06,23.28,26.37,38.58,34.1,35.46,42.52,45.75,25.78,23.06,24.97,23.2,21.65,23.96,22.31,29.86,34.25,43.92,46.38,34.74,26.69,21.31,25.34,25.78,21.6,24.09,28.94,33.26,42.58,46.86,40.03,33.57,31.97,25.06,27.2,32.88,33.92,29.75,28.98,..,40.83,42.62,39.62,41.15,18,24.77,18,20.33,..,20,20,22.69,25,25,25,25,24.58,25.14,26.89,30.69,40.75,42.58,28.29,26.24,..,28.38,34.23,36.38,28.95,15.29,19.58,20,31.54,24.45,32.69,53.85,47.58,38.79,43.92,30.31,34.46,29.74,36,33.77,37.54,36.31,36.07,27.34,22.23,29.29,39.33,35.58,39.31,36.69,41.5,..,37.64,48.53,27.92
..REGION X (NORTHERN MINDANAO),"Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),Jackfruit Green [Vegetable],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),Okra,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),"Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),Squash,5.46,5.87,5.11,5.49,7.13,6.58,5.77,5.88,2.95,3.24,4.86,6.26,9.08,14.87,13.5,10.5,7.29,9.84,9.85,10.37,11.04,9.95,9.65,7.13,6.34,5.26,5.07,6.1,8.31,9.96,8.79,8.26,12.65,12.51,10.82,11.46,9.12,10.66,6.83,7.37,6.49,5.08,4.44,4.45,4.9,8.81,13.43,17.52,9.25,10.93,7.36,9.8,9.02,7.1,6.48,9.49,8.56,9.1,6.57,5.91,6.23,10.76,11.51,16.44,16.81,10.17,9.77,7.53,6.38,6.97,7.18,9.21,12.05,8.71,7,7.29,6.77,8.03,10.05,8.98,7.86,8.56,9.6,10.71,12.45,13,8.97,8.56,6.34,4.9,5.19,5.93,..,15.68,13.4,9.55,..,9.48,8.66,13.81,15.66,..,20.15,20.15,10.23,9.34,7.21,6.33,6.16,8.9,11.48,16.7,18.84,16.73,10.79,8.13,9.78,15.59,15.65,13.63,9.09,..,8.13,8.81,7.05,7.58,9.36,..,6.25,7.63,9.07,14.8,27.71,22.27,8.61,8.55,7.47,8.13,11.63,8.6,10.09,9.03,7.85,7.84,10.12,12.51,11.44,9.61,10.03,10.64,10.93,11.17,10.05,13.28,9.59,11.03
..REGION X (NORTHERN MINDANAO),Tomato,13.42,9.54,10.88,19.34,17.86,13.26,18.21,33.18,27.13,14.73,18.99,28.86,34.97,34.04,22.41,18.18,8.93,11.51,19.32,20.02,18.49,18.22,32.12,30.1,20.52,20.88,20.61,30.02,29.69,28.57,11.63,11.98,16.18,17.74,15.07,13.59,21.19,23.75,19.84,15.5,14.6,30.63,42.06,36.06,20.06,22.12,15.96,15.02,23.93,26.41,18.45,20,17.19,13.22,15.3,19.02,31.63,34.67,32.57,25.12,28.52,24.1,17.07,24.43,23.16,26.78,23.5,16.02,19.59,31.86,37.33,42.91,39.56,29.23,25.9,38.14,35.57,41.28,28.08,21,31.07,40.16,26.04,24.39,25.54,28.9,23.32,20.84,19.46,23.44,26.45,26.84,41.85,37.61,43.03,29.06,..,30.43,30.25,31.63,29.96,40,33.41,33.41,32.98,15.94,27.09,25.81,26.71,31.78,31.13,32.68,34.41,33.48,29.19,27.13,19.54,25.83,31.95,31.48,27.65,..,22.56,24.46,24.56,23.5,21.65,31.08,25.56,50.51,66.69,62.73,45.25,28.09,21.74,19.03,18.39,33.54,41.82,36.22,33.32,37.57,30,41.27,44.79,42.25,35.32,52,34.4,25.52,16.38,25.82,14.11,28.79,30.43,41.23
..REGION X (NORTHERN MINDANAO),"Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.39,24.23,20.38,20.83,28.06,31.74,..,30,29.62,30,31.67,35.76,31.21,30.71,47,77.75,71.23,58.15,54.5,32.35,31.61,32.77,45.87,54.05,48.41,34.67,35.17,36.74,38.71,44.21,42.67,44.28,43.33,42.17,38.26,25.87,31.29,35.23,36.14,34.21,39.62
..REGION X (NORTHERN MINDANAO),Upo [Bottle gourd],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION XI (DAVAO REGION),Ampalaya [Bitter gourd],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION XI (DAVAO REGION),Ampalaya [Bitter gourd] Native Variety,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION XI (DAVAO REGION),Chayote,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION XI (DAVAO REGION),Cucumber,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION XI (DAVAO REGION),"Eggplant long, purple",21.56,20.88,15.08,22.22,13.17,14.35,12.09,12.36,11.78,12.8,17.72,19.29,23.48,31.18,26.8,27.46,28.74,24.99,25.11,23.81,19.72,19.33,18.59,22.99,22.31,18.45,17.67,21.29,19.68,18.03,18.46,19.47,17.17,19.77,21.93,19.64,25.83,27.73,22.27,23.29,16.98,13.2,13.45,16.5,15.77,20.77,22.48,21.69,29.8,26.15,27.08,28.69,18.95,17.05,18.95,20.52,15.8,18.14,21.98,18.96,32.2,24.37,27.62,42.08,20.9,20.35,17.23,23.67,16.52,20.92,20.53,..,24.5,29.53,31.08,41.46,29.8,31.38,23.62,23.18,22.78,17.47,23.15,23.05,31.05,32.57,34.27,27.38,29.02,27.24,25.71,29.02,26.42,22.24,..,22.82,..,25.26,28.45,33.62,25.54,26.82,29.06,30.63,29.48,30.41,28.9,36.05,36.82,44.75,38.26,45.55,35.63,29.33,33.47,32.02,29.37,20.83,23.42,21.27,22.98,19.25,..,25.15,25.58,16.38,22.64,19.83,16.08,24.13,25.25,34.82,51.8,53.92,41.38,45.18,46.46,57.26,50.52,45.98,44.43,38.17,49.47,50.82,62.86,54.38,48.85,55.2,54.63,50.22,52.97,45.59,39.43,40.75,49.68,43.36
..REGION XI (DAVAO REGION),"Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
