Geolocation,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December
..REGION III (CENTRAL LUZON),Tamban [Indian sardines],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),Tanigue [Spanish mackerel],..,..,..,..,..,..,..,..,..,143.5,158.95,167.62,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION III (CENTRAL LUZON),Tilapia,60.07,55.44,55,56.18,51.4,55.35,56.06,62.45,63.2,59.69,60.56,62.75,64.68,59.54,61.35,60.65,56.39,61.98,59.96,56.56,54.17,57.71,58.57,58.49,55.42,57.36,60.16,59.34,55.56,56.23,61.97,64.15,74.56,70.72,67.88,67.56,66.84,68.59,68.35,65.99,68.56,67.53,65.63,67.5,64.3,66.03,61.09,64.95,66.47,62.23,68.16,66.19,68.95,67.26,64.14,66.21,70.68,75.98,69.75,70,65.9,60.57,69,70.22,67.76,71.22,73.26,70.5,74,65.78,82.22,72.43,72.06,70.44,72.79,68.89,65.92,66.16,65.27,67.93,65.33,66.2,66.24,69.15,66.57,63.04,64.69,66.47,63.93,66.96,64.84,65.73,67.97,52.84,69.19,69.29,70.39,69.69,70.65,69.98,64.7,82.28,77.74,79.98,79.32,72.98,71.23,70.16,67.25,65.98,65.02,66.32,65.83,70.2,77.72,77.46,79.12,76.99,83.48,88.66,91.05,86.86,84.39,79.81,76.52,77.55,84.38,82.45,77.46,69.78,87.44,81.92,85.98,83.82,84.27,84.51,85.59,87.96,89.24,87.5,89.03,86.86,85.85,87.07,87.04,84.74,84.45,89.51,91.07,86.78,91.8,90.09,..,90.22,91.38,95.07
..REGION III (CENTRAL LUZON),Tulingan [Frigate tuna],74.14,62.84,66.92,65.96,67.67,65.54,68.78,50.95,56.22,61.2,74.21,78.8,72.3,..,..,91.73,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.95,75.17,89.17,98.48,96.15,83,..,96.92,80.3,80.69,91.06,82.33,91.82,82.56,105.94,116,133,122,115.14,91.05,97.05,103.64,94.85,110,104.29,..,98.33,126.67,..,132.5,106.32,97.5,110.83,108.08,120.77,..,103,99.32,101.54,171.85,141.67,141.29,132.12,94.71,119.15,115,128.46,137.5,123,130.77,172.69,185.54,150.33,139.23,150,155.54,128.62,83.33,71.25,94.75,125.23,149.67,164.62,204.92,239.5,211.86,178.75,146.5,124.33,128.23,139,144.77,150.78,126.85,135.77,142.75,143.64,162.31,180.85,184.38,168.62,..,120.92,129.23,134.62,119.83,118.54
..REGION III (CENTRAL LUZON),White Shrimp,247.5,218.75,207.78,183.67,275,250.89,230,172.22,184.89,158,178.22,227.78,222.5,261.75,242.8,248,218.89,203.33,204,206.89,224.44,243.59,248.89,254.17,224.44,215.25,236.44,248.75,221,170,245.33,231.25,243.25,242.22,223.33,243.75,250,245,214.75,194.5,233.33,200,188.89,233.33,225,239,233.75,233.75,283.33,262.5,272.5,250,195.56,280,268.75,253.75,266.67,212.22,247.14,256.25,217.78,180,198.67,182.93,235,250,284.44,294.5,265.33,194.39,..,253.33,258.75,250.88,279.4,242,245.25,243.11,222.25,253.33,227.8,228.5,243,270.44,239.11,237.5,254,266,256.89,288.44,257.5,289.4,295.5,292.22,288.22,293.5,318.44,357.25,367.13,367,324.5,278.2,280,269.44,318.75,300.11,364.44,382.5,345.37,318.62,347.24,327.59,321.11,298.13,317.31,336.52,322.73,340.38,357.89,363.85,366.8,357.73,..,256.21,360,338.33,353.33,251.56,255,286.28,352.35,356.8,358.25,328.75,342.57,360,349.19,386.06,351.03,380,360.74,369,372.29,381.92,376.05,363.5,367.6,367.25,368.89,367.89,370.75,372.22,..,376.25,376.22,378.44
..REGION IV-A (CALABARZON),Alumahan [Indian mackerel],102.56,87.6,89.59,78.23,80.53,82.61,84.45,82.67,64.43,89.43,82.24,95.1,107.2,90.71,82.91,83.59,71.63,89.93,99.83,94.5,85.56,90,88.8,105.24,115.86,114.47,109.23,112.99,107.59,111.92,121.97,117.33,134,149.04,124,128.2,126.93,145,116.88,109.78,100.2,98.75,110.48,128.53,112.56,119.79,106.98,108.89,160.03,126.88,130.5,134.24,136.87,142.89,147.89,127.23,142.08,152.63,141.07,147.61,161.32,162.49,141.84,144.33,131.76,132.99,139.35,141.96,143.03,159.59,122.86,146.33,147.43,149.44,142.8,121.76,138.46,139.08,139.3,154.97,144.55,157.93,160.83,177.43,202.47,212.76,197.54,190.77,175.65,187.73,173.91,186.43,178.13,196.97,191.22,192.86,219.93,296.92,265.54,230.79,218.07,212.82,199.53,218.75,197.43,193.55,199.09,207.62,216.16,219.84,226.95,222.59,214.5,224.29,196.47,193.76,194.68,229.58,273.64,275.47,270.07,..,249.45,280.05,255.08,240.66,225.31,213.78,213.64,229.95,269.6,271.48,301.38,281.67,257.73,238.95,233.05,207.94,234.86,214.88,222.98,240.47,230.68,274.79,260.33,226.41,234.59,234.84,225.97,208.46,216.55,225.47,227.33,230.18,230,251.71
..REGION IV-A (CALABARZON),Bangus [Milkfish],102.38,92.63,90.88,79.72,75.1,76.75,65.24,74.5,71.43,73.93,74.75,82.7,99,90,89.88,83.3,72.25,54.23,66.18,80.9,72.08,84.23,81.45,97.64,106,106.75,109,105.56,103.44,101.93,103.47,109.63,110.32,112.21,108.24,111.17,117.54,116.54,108.96,99.22,88.5,78.22,82.84,86.57,87.35,98.82,91,90.67,105.38,97.45,93.65,93.9,85.28,81.72,68.27,84.64,88.27,92.98,92.02,99.29,91.81,84.39,107.38,88.77,84.83,83.51,87.48,86.67,82.73,78.82,60.05,91.87,88.33,94.21,91.25,89.25,77.15,85.01,72.74,75.88,78.58,90.59,93.57,99.6,95.71,91.65,92.42,104.46,104.95,107.01,103.96,89.85,103.93,105.25,117.13,116.76,130.52,124.8,125.94,127.93,127.02,117.92,111.84,110.74,132.59,119.94,128.11,127.45,131.02,135.77,129.19,122.54,110.72,100.63,97.41,100.85,113.4,119.82,132.51,129.5,119.74,..,119.5,114.31,112.98,105.9,94.51,98.8,101.4,104.06,100.57,121.42,147.46,133.61,136.38,139.19,140.17,138.12,137.38,143.41,149.75,149,145.49,151.76,152.96,152.68,152.25,140.48,136.5,127.67,152.08,130.15,156.29,131.75,140.43,144.72
..REGION IV-A (CALABARZON),Bisugo [Threadfin bream],100.74,101.72,83.51,88.38,101.77,100.97,112.03,93.38,92.94,100,104.3,123.25,118.24,119.52,111.52,90,100,115.76,103.96,113.21,120.2,111.95,104.22,116.62,135,137.32,126.36,131.13,141.95,146.77,143.5,151.62,144.25,163.75,164.66,181.89,189.08,178.83,162.56,145,142.26,140,145.21,148.22,147.78,151.63,154,146.05,178.05,161.7,150.31,146.79,136.69,141.24,155.27,159.15,163.4,168.37,168.93,174.36,193.96,194.93,172.13,170.55,156.79,171.94,175.64,176.83,169.74,187.5,136.52,174.35,177.98,193.56,187.78,170.29,171.54,179.06,177.7,202.74,184.12,208.03,211.82,235.04,231.06,236.35,229.93,244.34,208.63,223.14,217.96,249.03,214.22,243.67,239.55,251.71,262.66,294.78,384.57,265.33,276.01,273.95,269.05,278.74,262.15,263.29,278.51,277.59,272.05,279.63,274.68,278.39,282.35,247.14,245.29,256.61,277.1,274.86,279.58,309.78,302.86,..,289.75,293.82,286.06,274.4,274.49,281.3,269.56,287.87,305.78,315.35,325.28,315.58,267.75,243.67,262.56,240.45,254.94,263.3,257.12,280.97,282.06,313,293.88,287.36,286.21,295.79,308.09,294.34,295.29,267.42,293.62,290.62,300.69,287.02
..REGION IV-A (CALABARZON),"Crab, Alimasag [Blue crab]",180,130,110,120,120,130,140,100,90,110,120,130,140,155,130,130,120,130,140,130,130,130,130,150,180,180,150,140,135,140,130,150,150,150,150,180,180,200,140,120,120,120,147.5,90,90,100,..,..,154.83,140.57,121.69,126.77,120.21,110.33,127.5,122.11,138.54,120.77,134.31,158.48,150.82,155.26,156.35,141.85,..,135.08,144,137.76,144.33,141.11,..,176.6,155.33,175.33,169.32,181.3,159.66,150.79,122.06,173.54,154.04,170.63,219.58,269.58,205.38,203.25,204.88,206.59,166.55,147.67,152.73,162.34,180,185.79,229.31,292,265,267.35,282.16,271.03,264.03,243.33,243.71,238.53,219.68,265.56,295.52,327.78,315.52,277.41,235.79,221.67,170.68,187.44,197.08,214.72,217.14,241.52,271.38,330.59,303.45,..,255.45,207.5,200,167.07,175.31,187.95,190,278.64,310,347.5,316.09,311.11,307.39,285.33,266.57,238.16,205.53,249.39,251.07,304.86,374.44,431.11,365.42,330.83,267.84,304.06,294.48,294.85,248.46,219.33,246.75,246.67,264.65,319.07
..REGION IV-A (CALABARZON),"Dalagang-Bukid, bilog [Caesio]",..,106,135.81,..,100,122.22,132.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,120,120,111.9,105.71,130,120,106.67,130,130,106.67,130,103.33,110,128.57,120,126.88,123.75,122.5,122.67,126.67,108.89,116,100,126.92,118.1,42.56,117.88,148.75,148.75,140,144.71,130,136,120,126.67,..,144.44,..,..,128,140,120,140,140,..,126.67,116.67,..,124.44,153.33,100,153.33,180,173.33,200,160,166.67,..,180,..,180,..,245,..,..,190,173.33,186.67,..,..,225,..,226.67,220,..,220,200,240,200,231.43,..,200,200,180,..,..,230,213.33,..,208,240,220,220,220,220,220,220,240,240,240,224,237.5,210.91,205.71,186.25,216.15,210,212.5,226.88,235.71,253.53,220,180,209.38,232.86,252.42,210.86,202.37,198.25,200,235,208.67,225
..REGION IV-A (CALABARZON),"Dalagang-Bukid, lapad [Caesio]",165.71,..,156.29,134.58,..,..,132.5,..,90.91,130.91,..,..,146.3,..,..,105,113.33,121.33,92.5,122.38,128.75,109.09,120.91,143,142.5,131.25,136.25,146.09,132.14,131.6,123.46,137.22,131.43,137.5,136.36,152.58,158,134.55,154.33,140,124.29,149.71,138.82,150.38,145,137.37,151.85,144,156.32,150.59,148.67,140,144.67,150.63,136.11,131.67,154.07,155,132.11,142.93,165,165,163.57,160,151.67,158.1,153.6,143.64,148.15,160.77,146.67,154.55,155,155.56,156.67,165.56,157.14,164.71,165,167.69,160,171.11,165,177.78,184.17,211.82,205.29,228.89,190,177.33,218.92,237.5,217.78,232.27,236,257.89,245.83,..,267.5,243.18,273.45,235,266.25,262.5,231.76,279.05,283.57,..,268.57,247.81,273.33,273.79,276.77,..,267.27,254.44,257.65,..,..,294,281.48,..,271.88,285,276.15,271.11,265,259.23,273.85,268.7,295.56,291.54,311.58,300,297.04,284.44,300,252.14,249.69,264.8,281.48,297.5,304.62,346.67,273.68,260,279.71,317.86,313.94,279.44,264,248.54,257,281.25,285.71,311.67
..REGION IV-A (CALABARZON),Dilis [Anchovies],50,47.64,48.64,50,45,43.18,45,41.67,30.32,40.23,50,53.2,48.55,46.04,40.84,39.03,35.84,41.43,49.45,55.3,42.36,42.62,47.5,43.57,46.58,48.29,48.66,54.29,51.25,54.17,75,68.28,73.13,71.93,66.72,71.88,65.18,63.61,50.13,49.17,52.09,47,43.06,45,49.7,48.38,40,38.08,66.28,49.17,46.3,50.22,49.68,45.08,44.25,46.8,45.09,43.19,52.37,50.29,51.9,49.24,47.28,44.17,47.12,40.31,51.91,45.63,38.97,44.41,40.75,46.43,48.45,46.24,43.27,34.5,45.31,41.61,51.09,46.85,49.64,42.01,52.92,53.19,53.28,66.69,44.93,39.86,45.87,49.95,42.15,41.6,43.3,44.23,73.23,69.73,62.44,57.92,58.18,55.92,53.26,60.94,59.9,61.71,67.79,62.74,52.14,64.89,62.78,62.09,60.16,53.79,54.45,62.78,59.38,64.34,59.38,64.66,67.05,78.07,72.7,..,59.95,65.97,62.61,61.01,57.64,65.79,61.84,67.13,85.18,77.66,94.04,77.66,83.25,79.77,72.64,72.22,77.43,74.77,81.97,84.36,78.52,90,90,96.46,84.21,87.66,83.95,81.07,83.37,87.6,99.47,88.5,97.7,101.04
..REGION IV-A (CALABARZON),Espada [Hairtail],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),Galunggong [Roundscad],91,70.29,79.09,67.45,60.74,63.75,65.25,71.51,69.74,83.44,81.76,85.12,96.09,81.37,70.57,58.5,67.3,82.26,78,86.47,89.19,96.82,92.94,104.5,108.5,108.34,97.33,86.43,87.18,89.75,104.3,120.11,119.91,118.87,109.22,115,110.18,93.24,78.93,72.84,79.49,78.15,85.73,94.61,93.07,96.36,97.78,90.92,108.82,105.13,87.85,81.09,82.39,88.04,96.6,107.12,100.76,109.8,118.63,109.32,110.96,105.92,105.68,99.03,99.08,93.06,100.59,108.66,104.98,105.18,104.53,119.88,129.53,119.96,111.49,99.35,103.82,102.27,99.74,111.42,110.67,108.7,126.66,126.42,123.42,119.49,110.41,113.62,112.56,108.82,113.82,111.3,113.25,106.35,113.69,121.15,109.39,125.67,129.38,118.39,117.92,140.66,125,129.84,140.31,130.53,130.26,..,144.54,122.69,122.26,112.36,125.12,111.85,125.18,131.41,136.38,124.23,150,209.73,164.23,..,145.05,138.33,129.68,124.8,132.11,137.05,147.19,167.18,195.26,202.73,213.22,202.22,193.23,174.31,156.83,144.01,190.94,175.98,182.58,199.52,196.72,208.44,192.12,171.54,174.27,188.57,186.87,169.18,169.08,173.13,169.08,178.98,176.45,186.22
..REGION IV-A (CALABARZON),Hasa-hasa [Indo-Pacific mackerel],140,100,90,85,85,90,90,80,65,80,90,100,110,100,90,80,75,110,90,100,70,90,85,90,120,130,120,130,130,140,140,150,150,140,150,170,170,180,150,120,120,110,120,130,120,140,..,..,182.8,160.85,167.14,167.55,172.6,163.95,175.56,141.11,167.24,157.33,153.02,166.96,164.53,170.5,176.67,154.4,166.23,142,143.91,151.04,145.42,128.95,..,134.12,146.88,169.52,145.56,125.29,147.5,151.29,158,190.57,189.58,207.27,209.51,215.92,258.5,255.19,248.05,255.15,222.83,226.84,219.13,204.62,210,214.32,205.53,225.48,256.66,290.86,293.94,273.67,219.76,231.32,226.76,207.5,203.75,199.8,197.75,201.23,251.63,271.32,237.2,253.95,253,249.75,221.58,234.21,232.65,246.77,299.17,311.46,323.49,..,292.19,301.79,307.67,250.88,243.03,220.87,235.41,277.94,281.22,288,333.08,355,340,323.04,282.43,301.33,279.23,258.62,258.7,283.43,290.5,315.29,355.14,345.71,363.18,367.27,327.1,299.21,280.26,291.62,310.38,271.33,294.35,353.57
..REGION IV-A (CALABARZON),Kalaso [Lizard fish],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),Lapu-lapu [Grouper],256.67,232.42,236.55,190,205,189.46,173.03,187.71,176.67,172.08,194.75,200,210.97,209.69,210.77,214.59,206.97,190.57,209.38,210.36,238.75,..,203.03,232.58,239.21,232,222,226.57,236.58,241.25,241.03,299.23,246.92,229.14,245.71,271.67,226.47,215.52,240.24,223.41,237.89,238.37,219.77,251.58,216.67,218.75,248.65,257.11,231.11,298.75,255.5,247.32,328.92,262.7,228.13,324.86,237.63,226.74,313.64,263.81,254.17,254.17,293.9,263.66,32.01,262.89,248.64,274.62,247.35,257.06,255.53,281.56,285,289.03,306.67,280.81,292.07,281.21,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),"Lapu-lapu [Grouper], other than red species",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,334.44,291.19,321.5,312.33,340.77,346.57,355.56,314.85,337.14,388.38,369.75,347.44,342.82,359.23,349.17,354.1,377.18,377.84,387.31,..,..,407.95,437.18,364.15,403.33,423.17,369.17,405.24,391.03,..,332.73,379.31,319.21,313.59,343.82,..,324.44,323.89,308.67,..,..,350.63,374.19,..,359.44,366.8,320.69,359.64,380,377.95,425.33,432.17,478.7,481.15,482,435.56,346.45,345.38,357.41,305.56,331.11,325.76,336.25,358.93,359.33,435.48,350,339.17,407.94,400.74,420,402.57,441.43,397.14,355.26,406.67,396.92,377.39
..REGION IV-A (CALABARZON),Matang-baka [Big-eyed scad],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),Pusit [Squid],175.81,129.08,128.8,144.85,137.4,140,140.93,128.42,130,140,143.22,151.63,145.03,164.29,148.18,146.84,131.45,148.94,132.73,151.19,161.73,154.12,151.57,183.38,184.57,193.83,174.2,177.36,165.13,170,172.91,174.57,174.75,183.83,191.67,219.45,210,187.76,163.97,155.15,162.29,158.08,156.89,168.69,166.75,159.4,170.81,..,211.93,173.43,165.04,171.55,168.38,170.19,173.34,178.43,175.77,181.07,193.94,193.05,196.98,199.06,194.97,175.96,171.33,180.59,194.75,190.37,180.86,197.48,165.71,192.14,196.19,201.5,172.97,174.89,189.88,198.55,199.86,215.09,217.38,239.17,230.84,250.7,255.23,252.92,217.95,252.74,248.77,262.5,254.46,271.58,269.53,290.43,286.23,293.34,323.88,369.35,342.09,325.03,296.04,308.92,314.43,319.3,351.68,364.76,317.74,346.19,338,347.34,330.4,322.31,310.07,357.25,309.79,324.41,309.03,356.56,417.27,380.04,344.15,..,325.48,329.61,341.91,330.74,332.96,330.98,339.86,342.72,347.8,337.02,336.12,334.37,323.06,333.2,340.97,323,323.62,328.65,332.82,321.85,337.2,394.19,335.71,314.88,333.23,353.51,340.85,318.93,325.04,346.28,361,345.98,333.91,354.08
..REGION IV-A (CALABARZON),Salay-salay [Crevalle],120,85,85,80,80,100,100,80,80,100,100,100,100,100,90,80,80,100,100,100,110,110,110,120,130,130,120,130,130,140,150,..,120,160,160,180,180,200,160,140,160,160,160,140,140,160,..,..,159.11,156.38,168.87,160,147.34,160,164,155.38,176.43,164.35,166.33,180.5,171.62,185,179.15,146.04,153.39,142.54,155.36,160,164.17,168.93,..,174.19,179.35,185.71,173.85,163.73,170.85,179.02,176.61,173.72,174.5,192.17,185.94,190.97,244.55,265,236,183.33,196,182.5,192.86,192.27,211.67,221.05,226.67,238.18,272.5,268.57,290.59,270.56,173.67,181.74,197.08,208.52,211.15,223.33,211.88,220.48,265.22,260.45,258.15,247.65,224.48,205.71,231.67,215.79,207.14,191.67,278.89,317,303.57,..,252.5,250,274,245,233.5,227.67,225.24,261.25,276.47,301.36,338,343,306.25,304.44,285.94,256,253.75,275.79,255.71,288,281.67,325.33,342.5,322.67,301.82,311.82,303.33,268.89,272.63,278.95,278,276.39,280,308.57
..REGION IV-A (CALABARZON),Sapsap [Slipmouth],190,120,120,120,120,140,140,120,120,140,140,150,160,155,140,120,120,100,140,150,140,140,130,150,175,180,160,160,160,180,185,185,185,159,156,183.67,176.34,165.59,147,145,140.84,134.29,132.65,146.3,138.28,155.24,138.82,141.18,172.01,152.13,148.21,135.99,147.86,146.07,165.34,130.1,159.34,164.95,145.74,155.87,183.26,187.32,158.86,165.11,147.55,149.68,162.58,173.06,159.61,168.49,136,158.72,181.81,202.77,176.64,166.77,179.93,167.06,176.67,189.29,198,205.76,233.99,238.87,230.39,235.21,255.34,226.4,231.04,215.45,243.93,218.77,243.19,234.45,258.75,260.46,226.36,293.21,296.07,283.75,278.13,235.94,283.53,252.67,259.94,276.26,278.34,258.66,256.01,269.59,244.26,268.02,282.24,253.45,155.65,253.68,258.22,267.81,296.54,294.53,293.23,..,291.53,295.27,297.38,308.36,286.81,289,294.48,297.61,309.7,315.64,334.13,325.91,286.48,304.1,266,248.34,270.17,266.11,237.27,247.77,284.14,288.35,295.95,281.91,309.83,329.14,311.26,304.13,297.23,283.94,289.41,250.9,252.51,264.28
..REGION IV-A (CALABARZON),"Shrimp, Suaje [Endeavor prawn]",380,330,350,350,350,320,330,220,230,280,320,380,380,405,350,350,320,280,220,210,220,280,300,350,380,400,350,330,320,350,220,240,250,280,320,380,360,400,350,350,280,250,270,260,260,300,..,..,393.67,330.43,361.85,365.38,340.86,268.83,257.37,228.6,249.39,272,310,397.39,344.64,315.5,309.68,370,365.38,..,..,..,..,284.26,..,389.7,348.97,384.83,348.46,311.54,349.73,309.57,295.11,355.88,285.58,315.21,349.79,423.02,388.71,355.16,376.25,346.13,327.5,322.68,320.67,301.75,302,339.49,..,483.33,433.85,395.65,444.33,421.3,391.88,335.43,305.41,283.5,321.19,317.03,353,367.63,369.17,343.51,360.53,421.3,391.88,327.86,318.33,327.84,315.5,367.65,372.86,392.86,394.67,..,364.12,382.73,366.79,376.43,382.69,389.46,372.41,365.17,374.58,396.84,392.65,387.89,369.13,389.71,364.59,347.71,333.51,316.98,300.98,321.02,381.05,399.38,399.47,391.36,401.84,427.74,426.88,394.77,354,343.68,330.52,333.16,341.86,386.13
..REGION IV-A (CALABARZON),"Shrimp, Sugpo [Tiger prawn]",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),Talakitok [Cavalla],179.17,182.12,211,157.1,157.67,177.19,132.56,142.43,155.71,139.75,153.14,161.4,170.27,190.67,171.25,168.18,164.17,165.63,145.52,169.05,182.05,170.77,156.18,168.67,214.72,180,178.28,160.49,167.88,184.67,..,216.47,183.13,174.62,161.94,196.88,183.75,181.07,172.89,158.33,183.89,174,155.79,166.32,170.5,148.72,185.64,164.32,172.41,193.14,178.97,197.58,198.46,185.64,192.96,201.71,171.11,172.56,198.06,185.84,184.52,184.52,194.15,184.85,205.38,192.31,178.92,192.5,182.16,191.25,174.36,191.67,203.53,197.37,196.1,195.26,182.67,206.51,201.46,250.48,206.29,243.18,251.58,268.29,274.71,257.78,285.11,289.23,296.67,308.97,286.58,290.26,303.16,313.75,300.93,314.06,353.04,166.67,..,309.55,350,353,315,344.88,332.31,322.89,331.48,..,338.33,332.06,305.68,314.44,317.3,..,296.11,313.33,295,..,..,323.85,306.06,..,321.71,321.54,320,324.38,329.52,329.73,350.77,341.6,367.5,361.6,364.62,333.85,337.94,315,335,300.53,310,312.14,314.33,352.07,351.48,367.86,311.36,351.43,323.71,360.69,356.32,340,345.79,333.64,359.66,343.46,324,366.97
